Id,ProductId,Summary,Text
475166,B000G7WWW6,delicious,Iam still waiting for an answer or a reply to my request as to why you cannot fill this order; it is a favoritebreakfast item.  I will wait to hear from you.
5486,B00622CYVI,Earths Best...is THE BEST !!,"I was reading the other day about which items you shoud buy organic<br />and fruits and vegtables were the top of the list. So dahh..it dawns<br />on me what have I been feeding my baby ? We changed to Earths best<br />I feel better, feeding the best.<br />Also we use Earths best Formula..when we changed our baby now sleeps<br />thru the night...and that REALY makes me happy !"
55319,B0048Z7ASS,Dog gives it 5 stars,"Got this for my dog as the vet advised that she go on a low-protein/low-phosperous diet to maintain kidney health. Dog LOOOVVVVESSSS it, but don't sniff the can, just trust that it smells bad, and keep your nose away!!! Otherwise, you WILL have regrets!!!!<br /><br />Would give this a 5-star except that it doesn't outline how much regular dogfood to feed with it. I'm having to play by ear."
65177,B000OU5EKC,Dented cans,"Nothing wrong with the product - I buy it in the supermarket all the time, but half of the cans were seriously dented in my order.  I won't order this product from Amazon again."
80467,B001BOTB72,Wellness brand is the best!!,"My picky cat loves Wellness cat food. He will eat the pouches but he prefers the can style cat food. However, either one will work...my cat digs Wellness cat food."
33785,B002SZTRLI,weak,I was very disappointed. Too expensive. One flower per 8oz cup and then it is still very weak. The flower is pretty
90,B0019CW0HE,Great Food,"Great food! I love the idea of one food for all ages & breeds. Ît's a real convenience as well as a really good product.  My 3 dogs eat less, have almost no gas, their poop is regular and a perfect consistency, what else can a mom ask for!!"
8986,B0007A0AP8,Dorkie want a treat,Well my dog seems to like these very much.  Let's see if someone can offer free shipping on these.
8692,B003VXFK44,Exquisitely Flavored Medium Coffee,"I tried this coffee on a half dozen quests this weekend and they all loved it.  For those that like their coffee mild, I brewed 7 oz cups.  For those of us that like it bold, I brewed 5 oz cups.<br /><br />As an earlier posted noted, it does have a slightly flavored quality to the taste that makes it stand out from other coffees.  The taste isn't obvious enough to turn off drinkers who want their coffee ""regular and black"" but strong enough to note for those of us that pay attention.<br /><br />I plan on trying all of Wolfgang's line.  Wish he'd offer a variety pack."
50083,B001P2WTRO,Not worth $10,"BAD BUY.  I put this item on my baby registry thinking it was the size of a tub you could actually bath a baby in but when I received it, it is the size of small cantaloupe.  The products inside the tiny tub are dollar store quality (not to mention some were damaged)<a href=""http://www.amazon.com/gp/product/B001P2WTRO"">Bath Time Baby Gift Basket -Medium</a> and I would NOT recommend anyone purchasing.  Also, Amazon will not refund and when I call the number Amazon gave me, you have to leave a message for them to get back to you.  There is no live person you are able to communicate with.  Smells FISHY to me!"
3336,B005K4Q1VI,Not good,"Thin, runny, and the fake milk powder used to add ""creaminess"" has an off flavor. Better off eating your ceramic mug."
5236,B0012YEKCW,Easy to grow and good for your cat!,"Cat Grass is not only a treat that cats love to eat, it is also good for them and will help deter them away from eating houseplants!  My cat often nibbles on houseplants then throws up and I'm always afraid that it will do damage to her digestive system.  When there is cat grass around, though, she only eats that - she really chows it down, and it makes her happy, too!  Cat grass is also good for cats - it contains vitamins that may or may not be present in cat food, and it aids their digestive system and helps to eliminate fur balls.<br /><br />Even if you do not have a green thumb, cat grass is so easy to grow, that anyone can do it and it's also a great ""project"" for kids, too.  The seeds sprout very quickly (if you keep them moist) and will grow quickly to 4-6inches in a window sill.<br /><br />If you have cats, cat grass is a must!"
2025,B001E5E29A,Great Waffle Mix,This mix makes great tasting waffles.  A little extra work and expense but worth it.  Need to stretch the recipe a little bit to make 2 full waffles on my new Presto Flipside Belgian Waffle Maker.
2789,B000J2DQ46,Nothing Special,"I expected better from a premium Maine chowder. This is no better than, say, Snow's, which you can get for less than half the price. Not bad, but not worth the money."
2925,B000F9Z1WI,Oreo flavored crackers without the creme filling,"These are great snacks for traveling, such as, by airplane or car.  The cookie comes in the shape of a small cracker.  The cracker is less messy than a cookie which can break apart and crumble; and for this reason a preferred treat.<br /><br />The texture is comparable to a medium crunchy chip and very light to eat.  The first response by most people when eating the cracker for the first time is, ""Humm these are good!""  This is a pleasant response and these crackers will probably be a big success over time."
3888,B000GEVGXA,"Truffle Oil? Well, at least the oil is real.","I'm flabbergasted by the glowing reviews that ""truffle oil"" is receiving on Amazon! Those of you espousing a desire to drizzle this stuff on your food might be sorely disappointed to learn that the truffle flavor in those tiny $17 bottles of ""truffle oil"" are made in a laboratory. There's not a molecule of actual truffle in them. It's a sinful shame that's perpetuated despite being outed a few years ago in an enlightening New York Times article called ""Hocus-Pocus, and a Beaker of Truffles."" Read it and weep: [...]<br /><br />And if you see ""truffle oil"" advertised on the menu somewhere, you might ask if they're using any other artificial flavorings in their dishes..."
366345,B005MER0RA,Great product,"This salt has a lot of benefits, using as sole drink and cooking. I'm recommending this to my mother for her psoriasis."
1465,B0040WHJQM,Yum!,These are super tastey! I would definitely recommend. The only reason I'm not giving 5 stars is because I wish they were bigger! :D
21485,B002QWP89S,dog treat,My vet told me to have my dog get these to help with her teeth and she loves them
3983,B001P1Y79S,Great!,These cashews are the best I've ever had and the containers they come in are the perfect size.
67154,B002DZGI24,Awesome GFCF chocolate bars!,Having a child on a GFCF diet has made it very difficult to locate foods to help make her feel like she's included when other kids are eating or there's a party in school.  This item helps do just that!<br />Great texture and flavor...I highly recommend!
6845,B001LG945O,A solid juice offering,"You know what one of my favorite sounds is? The sound of a can opening. I think it's weird, consider I'm not a huge soda drinker...since I find most sodas too be way too sweet or sugary.<br /><br />This is a review for an Orange Tangerine drink from Switch. I've never heard of them, but I was feeling kind of thirsty so I ordered a can from the vine program. It's an 8.3 ounce can of 100% carbonated juice (plus gum acacia, natural flavors and colors, ascborbic acid and soy). I don't know what to think about some of the ingredients, but I certainly do know that I like: that it's only 8 ounces and that it has no corn syrup!<br /><br />It tastes very similar to canned Minute Maid drinks, especially the Vallencia Orange offering...but does have a slightly sickly sweet aftertaste.  I don't know if I'd run out and buy a 24 pack, but if I saw this in a restaurant I'd definitely consider it as a tasty complement to a sandwich and potato chip lunch.<br /><br />The last thing I like is about the company: it seems to be an independently owned shop, and I like that."
9042,B006N3IG4K,Our favorite k-cup yet,"We were given a Keurig for a wedding present, along with several variety packs. So far, Wolfgang Puck's Jamaica Me Crazy is our favorite, and we will definitely be repeat buyers of this flavor."
594,B000G6RYNE,"Kettle Chips, Sea Salt","There is nothing too good or too bad about these chips. If you like plain potato chips, you'd like these. They are thicker than most brands, fresh out of box, very crunchy and not too salty (for me). One bag has a lot, I generally cannot finish it by myself. Part of the reason is that they are too oily (some chips almost look transparent, if you know what I mean). The taste of oil is a bit too overwhelming for me. If you are used to more spicy chips you may not like these since they do not have any spice, except salt, as the name says. I don't think I'll buy these again. The ""best by"" date on my bags are March 2011 and I ordered them at the end of October."
18484,B000BZ6LXO,Deadly if you fertilze,"This soil is unpredictable, except that it's definitely deadly if you add fertilizer during the first two months.  By unpredictable, I mean even without adding fertilizer, it may burn your plants due to hot spots in the soil, where the 6 months of time release nutrients come out all at once.<br /><br />Don't use this on prize garden stock without testing first.  You simply cannot control the nutrient uptake with this potting soil."
64317,B001EO5YAC,Not my mother's Lavazza,"I lived in Italy for several years, and Lavazza was my coffee of choice,  This isn't the same by a long shot -- the roast is anemic, and the resulting espresso is thin and tasteless.  The underlying flavor is has some of the distinctive notes from 'real' lavazza, but that really doesn't compensate for the under-roasting."
79144,B001TEKQ8C,It works.,"I am boarderline anemic, I was told to drink Blackstrap Molasses and I would but hated it. I just find it hard to do. So I was hoping for an alternative, and this product works. My energy is back, I went to donate blood and my count was much higher than it has been. I even have my daughter taking it.<br /><br />Thank you."
451105,B001E5DWZU,EXPIRED!!!!,I bought this item which is a four pack on March the third and it is a four pack which had the expiration date of Jan 2011.. so I now have 4 bottles that are useless and I have been told I can not return per their policy. I want some more.. but obviously some that is NOT out of date!!  Anyone know how to get an exchange on this item??
97738,B001EPQ14E,organic coffee,"no flavor at all, tastes like regular coffee from a grosery,try Jeremiah's Pick Coffee Organic French Roast instead."
215411,B001EO5QPA,Big leaves,I haven't had any problems with this tea so I am a notch above indifferent.  I don't regret buying it.
72120,B00113YQZ0,"Tasty, but if you are sensitive to MSG, I would advise against","I have a sensitivity to MSG. It makes me feel ill and creates digestive issues. I didn't realize that the yeast extract in this product was the equivalent of MSG. After I started using it, I couldn't figure out what was upsetting my system so much, until I eventually put two and two together. They are tasty, but if MSG bothers you, I would not recommend them."
155899,B002G98X70,Durty Santa,This was a gift for a Durty Santa party and was a smash hit.  Every one fought and fought over who got to take it home all night.
70815,B000E4ALGU,These Are *NOT* Soy-Free,"FYI, for those of you on the GFCF diet, these aren't soy-free (if you are watching soy too).<br /><br />They're yummy though!<br /><br />Tori<br />http://gfcfblog.blogspot.com"
6982,B004K30HO2,Easy to use coffee holder,These coffee holders are much easier to use than the others I have used and make life a little easier!
8164,B001HTR4WA,Horizon aspetic plain organic milk cartons,I love milk & only organic milk & Horizon is my favorite & these little cartons are great for on the go if not opened can be does not spoil long as not opened great for on the go & packing for a trip
268047,B002BC1YFK,hmmm...not what I expected,"I love KC Masterpiece BBQ sauces, but I'm not impressed with this marinade.  Perhaps I'm not sure exactly how to use it...but it's too garilicy for the chicken dishes and seems to have an after taste I'm not fond of...<br /><br />I gave some to a co worker and she liked it, so it could just be me."
7076,B004K30HO2,Almost; but not quite,"We use the K-caps so that we can re-use our K-cups by refilling them with the coffee we like.  We have lost or given away several of the caps over the 2 years that we've been using them; so I thought I would buy some more K-caps.  It turns out, the prices for them have increased substantially; so I went in search of another alternative that would be less expensive.  I found these and thought I had found the answer; but they don't quite work as well as the original K-cups.  They actually caused the Keurig to spew water in directions other than the intended direction and then allowed enough coffee grounds to escape that the holder for the cups became clogged and had to be disassembled and thoroughly cleaned before it could be used again.  Good idea - but not quite right."
2824,B0085G4ACA,Best tasting coconut water I have found!,"I have tried every brand of coconut water that health food stores carry, and this is, by far, my favorite.  The pineapple flavor does not overwhelm the coconut or vice versa. I also like the tetra pack with the screw on top- it is much more convenient than the smaller 11 oz size which you cannot reseal.  This has been a great Gatorade substitute for me, and helps a lot when I am sick or dehydrated or need to hydrate quickly. Great stuff!"
509296,B001397WYY,No Savings,I ordered the cat food online because of the savings and convenience but will not order again because there were 3 damaged cans. It ended up being more expensive than buying in the store.
47876,B004SRH2B6,Never again,"My husband loves coconut water. We were ordering via ""subscribe and save"" the boxes of Zico, but when we saw the bottles of Zico in the store, he wanted to switch because he wanted a larger quantity at one time - he takes them to work and all of his games. He mentioned that it tasted different, but we didn't think much of it. Then, I noticed the ""from concentrate"" after looking at a bottle in the fridge. We are not paying ""top dollar"" for imitation coconut water and the explanation on their website was ridiculous. It is like can OJ! After doing my research on their website, I was angry that they switched the ""liquid"" going into the box vs. bottle. Never again! I immediately canceled our ""subscribe and save"" order. We our going to Henry's this week to purchase a variety of coconut waters and will ""subscribe and save"" to another brand that uses the real stuff!"
5647,B000EUJLHE,Light and Delicious!,"I bought Wasa Crisp'n light crackers at my local supermarket yesterday because they were out of the Wasa rye crackers I usually by - that I really like. This was the last box and I am so happy I bought it!  I love these!  I enjoy most of the crackers by this company, but this is now my absolute favorite and I plan on buying it through Amazon because it is cheaper, I can save time and gas physically shopping and the convenience (Amazon has great customer svc.) is what I appreciate!  By the way, I enjoy these crackers plain and I've eaten them with salmon cooked lightly in olive oil and capers and it was superb!"
2106,B000EPP56U,Excellent non-gluten product,"This is an excellent product for the non-gluten diet.  They're good alone as a snack, or you can make a light meal with them by using these rice crackers as a base for spreads or little crispy sandwiches.  Excellent substitute for crackers containing gluten.  Only criticism - wish the price would come down."
73639,B000EPOC2S,JUST OKAY,Cookies are a little to hard for for me they taste okay but would not buy again sorry that's my review !
33626,B004BPR774,Nothing Like the Cans-Don't Waste Your Time,"I purchased a couple of these for a luau because I was expecting something close to what we get in the cans in Hawaii.  After opening the packet, they smelled really close and this is where the goodness ended.  After adding the water, I took a sip and it was some of the worst stuff that I had ever tasted.  All it really ended up being was colored sugar water and did not taste anything remotely close to the drink in the can.  If you are looking for Hawaiian Sun products, skip this one and go with the cans.  Save yourself the embarrassment of making this for a party and having to take it away.  If I could give this product negative stars, I would."
484367,B00020HHGS,"Don't pay for ""expedited"" delivery","I paid over $13.00 for ""expedited"" delivery and the product still took FIVE days to arrive. Would not buy from them again."
23103,B004ZIER34,It does have the low acid going for it...,...but that is about all.  It appears a lot of taste was sacrificed to achieve the low acid.  I think the reason it is French Roast was to try and add some flavor.  I would rather do without coffee than to drink this.  Not recommended.
80688,B001KU2TZI,expensive,"You can buy this product at costco for 6.00 and that will get you two 48 oz jars, you do the math 9.00 a jar or 3.00 ajar.  Duh 40oz or48oz"
12555,B000FEJ11U,Not like it used to be,Reese changed their Cheesy Popcorn Seasoning.  It is more salt than cheese.  In fact it has very little cheese flavor left.  I will not be purchasing this product again.
496967,B005HG9ET0,tested pH = 6.25,"I tested the pH of this water with reliable testing strips and it tested at 6.25 :\<br /><br />Used these:<br /><a href=""http://www.amazon.com/gp/product/B003PDB79W"">Phinex Diagnostic Ph Test Strips, 80ct -2 pack (160 strips) Results in 15 Seconds Balance Your pH today</a>"
1972,B000X61Y60,Great product.,I really liked the taste. It is well priced too. It is a great and healthy alternative to table salt. I even used it on salad.
435259,B003QNZ4YK,Not K-cups,These are not K-cups which is a shame because there are no Lavazza K-cup option.  I got a refund even though they wouldn't take it back as it is food.
36674,B004CLCEDE,Not What I Was Expecting,"I try to maintain a low carb diet most of the time, and was excited to find these. When I tried them, I thought they were absolutely horrible.  I could get past the smell, it's really not that bad.  I could not get past the fact that I felt like I was eating unflavored gummy worms.  I almost gagged.  I mixed these with alfredo sauce, broccoli, and chicken.  Maybe they would be ok with something that has more of a bold flavor?  Unfortunately, I'm not willing to try them again to find out."
20695,B003ZNXCKE,picture of the package of the dog chew is not what I recieved,"If you open the link to the Smartbones you will see that it shows a picture of a package containing a 3-pack of dog chews.  I did not get this bag, I recieved a single dog chew.  I was under the impression by looking at the description on the bag I was getting a single pkg of 3, Not just 1 dog chew.  This made these quite expensive and I ordered two :-("
3287,B005K4Q1VI,Hot Cocoa K-cups,"I was a little skeptical when I bought this, but it has really been a great purchase.  The cocoa is DELICIOUS!  It's so easy to just make my daughter and I some cocoa quickly before sitting down to watch a movie.  I didn't have to add anything to it, but I did add a tiny bit of milk just to cool it down.  I would definitely recommend this product and purchase it again."
320439,B000E1HVR0,BEST Comfort Food,"This is the tastiest sketti sauce ever made.  I wish someone would copy it and post it somewhere.  The sketti that comes with this box is just a bonus, I buy this for the sauce."
553754,B001RV50S8,A little goes a long way,"It's tasty, but don't spill it on yourself!  My fingers were yellow for two days."
102620,B0018CJZ64,price misprint,"This has to be a typo, hoping it's 5 pounds, 14 ounces since I just ordered a bag...hope Amazon sees this note and makes the correction.  If I get a 14 ounce bag for $20 it's going back pronto!"
501763,B001IZEBMO,a new fave,"I was sceptical . . . but this one is a winner.  It even works (and works well) with Splenda (which not all Kool-Aid flavors do), for those calorie-conscious among us."
40494,B00020HHRW,"Bad taste, but helps you fall asleep",I bought this to help me fall asleep and it works although it tastes and smell really bad. Make sure to put this in some sort of a glass jar to prevent your kitchen from stinking. I found that if i added cream to this tea it would help the taste but its still pretty bad.
537528,B002X06XE2,Bonsai,I followed the instructions and now I have to wait 15-45 days for it sprout.
3216,B005K4Q1VI,Along these lines,This was the best purchase that I could have made for my daughter. It was priced beautifully and my daughter can study without worrying about the price for her college books. Thanks so much!!
6076,B000H227BG,Not as rich and satisfying as I thought,"Not really sure what I expected, but since I like Ghirardelli chocolate, and I like hot chocolate and hot mochas from coffee shops, I thought I'd like this product.<br /><br />Unfortunately, despite following the directions and making this in milk, it's not as rich and satifying as I hoped.  I hate to say it, but I think Swiss Miss mixed Instant coffee tastes better than this.<br /><br />That's unfortunate, because this is a four pack of cannisters and I'm only half way through the first one!"
88750,B000F4BCS0,Pitiful,"I can't review the product since I did not receive what I ordered.  This is the second time I have ordered Melissa's Soy Nuts, Salted and this is the second time I received the ""no salt added"" Soy Nuts. As mentioned in my title, your record for order fulfillment on this item is pitiful.<a href=""http://www.amazon.com/gp/product/B000F4BCS0"">Melissa's Soy Nuts, Salted, 12-Ounce Bags (Pack of 12)</a>"
42884,B002NHYQAS,Disappointing Dark,"I found this bar rather lacking in chocolate flavor.  At 54%, it might be possible that I am used to a higher cocoa content (60%+).  While some other reviewers have mentioned the mouthfeel as ""grainy"", I found it more chalky.  It melted well in the mouth without any grainy feel, but when chewed, became a rather gummy mass of chocolate.  It wasn't awful by any stretch of the imagination, but it was a little strange.  If you don't like dark chocolate, you would probably enjoy this bar--it seemed more like semi-sweet chocolate to me.  If you like dark chocolate, however, prepare for disappointment."
4762,B00139TT72,Doggy Prison Food,"I feed my dog Royal Canine brand which I typically have to mix with chicken stick or wet canned food for her to eat - I thought this stuff would be more flavorful and easy to serve.  Upon opening I could tell I made a mistake - smells like cardboard - my dog won't eat it no matter how I dress it up, much less could I get her to eat it plain.  Plus, it has none of the science behind it like higher end brands like Royal Canine - the Newman brand is spreading itself too thin here - they should stick with pasta sauce."
208273,B000LJKH80,NOT organic,"The title says its organic and in the picture of the box there is a USDA Organic label, but the box I received doesn't have that label!"
8003,B004Q4C6P8,Wonderful coffee!,"WE LOVE JAMAICAN ME CRAZY coffee!!! It's smooth and rich with a hint of vanilla and caramel.  This is whole bean, so you do have to have a coffee grinder, but totally worth it!"
16109,B000II27QE,Spotted Richard,"This pudding is delicious and I guess because I grew up in England and didn't emigrate to the US until 1964, I couldn't understand what all the fuss was about regarding Dick; it must be the spotted part that made people so silly.  The name was changed in 2001 to Spotted Richard because, apparently, some women were embarrassed to ask for this when shopping.  However, after the name change, the product sat on the store shelves.  No one was buying Richard; too bloody boring.  Heinz realized it had made a mistake so changed the name back to Spotted Dick and the rest is history."
3726,B0045IK1CK,Nasty watery drink,"Just got a new keurig and immediately went on a search for<br />the best dark rich bold coffee (Caribou Mahogany) and other brands<br />with rich taste (Wolfgang is winning so far) but really wanted to find<br />the best hot cocoas and got these first...now trying to give them away.<br />The are even worse than the packaged kind you get in the stores. Actually,<br />I think I've found better instant ones. I hate to write a bad review but..if<br />you want to find a DELICIOUS cocoa mix in the K-cups...get the Grove (Station) brand<br />here on Amazon.  They are always sold out (which DUH I know why now as they are a far better<br />tasting brand) but if<br />you put your email on a wait list, they'll let you know when they come in and<br />you dont have to wait very long.  I'd stock up though, as you'll find you want a cup<br />or two every night! (and the dark, milk and peppermint combined box is the bomb!!)I just<br />sent a couple boxes out to a friend of mine who was complaining about how bad the k cup hot<br />chocolates were....she'll be thrilled to get my care package!!"
328747,B000NN1X7I,Dentyne Ice Mints. Truly the strongest mint available.,I can't find this product in any of my local California stores so I value this retailer. I would reccomend them.
2398,B0089SPDUW,First impression: chocolate,"This is probably my favorite k-cup so far. I'm no professional taster so talk of flavor notes in coffee or elsewhere usually leaves me scratching my head and thinking, ""if you say so..."". But at my first sip of this dark, smooth coffee, I though chocolate. It's not flavored or sweet but, for me, it has a ""note"" of good, dark chocolate. Highly recommended if you like your coffee strong and full of flavor."
55790,B000HD7N7I,Buttered plastic?,Each bag was covered on the outside with butter between the popcorn bag and sealed plastic wrapping. I don't understand how this could happen but it did and with every popped bag you get a butter covered bag! Not good.
1582,B001CWZXIY,Passed the taste test!,"Everyone should know this is a healthier dog food than walmart brands, like purina, iams, or god forbid moist & meaty. Ingredients like ground flax seed, peas, whole carrots, whole sweet potatoes, apples, blueberries and probiotics and the lack of sweeteners, by-products, and low-quality corn show this to be true.<br /><br />I just did a taste test with this harmonic farms and my dogs old iams ProActive Health and decided to make the results known. I let him smell both thoroughly without letting him eat at first, and placed the two piles a bit apart. He immediately went for the harmonic farms, finished it and didn't even look at the iams before coming back to me wagging his tail hoping for more.<br /><br />Dogadvisor.com made me aware of my past mistakes in dog food choices and I was hoping to god he would not shy away from the healthy organic stuff like I do. To my great welcome surprise, he didn't! I guess he's a hippie at heart. I on the other hand, will take my nachos bell grande."
55764,B00141QYMC,DO NOT BUY,"DO NOT BUY.... These are made in China!  I do not know if you have seen or read the recent information about dog treats (Chicken Jerky) that are made in China, but they are killing dogs.  I advise you to contact your vet if you do not believe me.  This company states right on their website that they get their treats from china, because they do not want to cause more waste.  I am sorry your company is called DOGSWELL!!!! If you cared about dogs well being then STOP getting your chicken from China and get it from somewhere safe in the US.<br /><br />They are only getting one star because it is needed to post a review."
6601,B002BRC562,"Not too sticky, great for long runs!","I'm not a fan of messy gels, or stopping for PowerAde during a race. When I do my own long runs or if I'm doing a half, mess and inconvenience factor aside I also don't want to consume junk. These are organic and contain honey, and while soft & squishy somehow don't get stuck to each other when shoved in a gel pocket during a run. The taste is so delicious that my son tries to swipe them as well!"
6049,B000H227BG,Great hot chocolate!,This is the best hot chocolate next to Cadbury bought in Europe.  Our 13 yr old would never drink her chocolate milk until we switched to this (unfortunately we don't have a steady supply of Cadbury's).  It's great!
578,B000G6RYNE,"YUM! If you want a snack, have something REALLY good!","I've found a new taste treat. I'm not a big one for potato chips, so I am sure I've come late to discover these. I think they are really good.  The processing & ingredients list is actually pretty good-no trans fats, etc. So, if you want an indulgence, these are A+ !  They are thicker & more tasty than the mass produced potato chips we've all come to know.  They are much more flavorful.  Never had a honey-dijon potato chip before. Incredibly good & a flavorful combination of sweet, tangy, salty. Also not overly hot or spicy. Excellent!<br /><br />If you want a snack, have something REALLY good. It's got to be worth the calories-and these are!"
13297,B003H26J5I,Fantastic and Delicious,"Don't let the stories of tough preparation fool you; these are no more difficult to prepare than regular pasta. I rinse it in a colander to get rid of the musty smell and throw into boiling water for a couple of minutes. Then I pan fry them with sauce, spinach, garlic, mushrooms- whatever I'm in the mood for. It's a great meal for under 100 calories."
31325,B000JWGFRG,In the garbage it went!,I had high hopes of this being delicious but was very disappointed in the flavor and texture.  It felt slimy on my tongue and the flavor was not even close to tasting like any ranch dressing I've ever had. I threw them away:(
7389,B001EPQQL2,Nice for baking,I have used this in my baking with the regular splenda and it works great! Always trying to cut calories with out loosing flavor. Works great in my muffins with just a touch of sugar.
2512,B0079LSXQ6,Addictive,"I normally bake from scratch but when I saw this pink lemonade cake mix with matching frosting I just had to try them both. This cake can be made two ways: with or without egg yolks. I recommend with as the cake will be nice and moist as a result. This cake would also be just as good with plain white icing or just a dusting of powdered sugar. You can make it as a layer, bundt, or sheet cake, or as cupcakes. I picked it up at the grocery store recently for about $1.80 per box, the frosting was about the same price per can. I ended up going back and purchasing more for later as I believe this is just a seasonal flavor and Pillsbury will pull it from the market at some point. If they do I hope they bring it back every spring. Until then I'll be stocking up."
436391,B000FFLTDM,not for me,The taste of this product is not what I thought it would be. The price is ok..the delivery on time. Again taste not up to par.
44991,B0029NTQ1K,Im skeptical as to what is in these things!,So my cat loves these things. She practically hisses at me at random times and jumps on the counter throws the bag on the floor and starts swatting the bag all over the house. I then put them in the cubbard and I found her in the cubbard one day crying to get out. Its insane. She acts like someone on crack. Im starting to question what they put in these. Is there really a lot of regulation regarding cat snacks. I doubt it. Ive tried to stop giving them to her but she then turns her back to me and pouts for days to weeks on end. It has taken me a while to figure out what was going on with her and I have narrowed it down to these Temptation snacks. Im concerned about what drugs they put in these.
81125,B0040DWCXG,Awesome product for gluten-free baking,"We have to do a bunch of gluten free baking for my family.  This is the second time I have purchased this exact product.  I was disappointed to see that the cost went up 5$ since last year, but it's still about 7-8$ then purchasing at local retail shops.  This lasted us about 1 year using it for our baked goods."
3723,B0045IK1CK,Cafe Escapes Dark Choloate hot cocoa,This product is not sweet enough for me and tastes better with marshmellows already in the cup while brewing. Watery texture was a disappointment.
61185,B000FA38ZY,...product arrived in a condition that was not acceptable,This product arrived in a condition that was not acceptable.  The chocolate was discolored and the cookies were broken apart.  They look so unappetizing that I did not want to eat them and therefore didn't.  I wondered if they were stored in a warehouse that was not climate controlled.
206089,B0009H9SMU,It's not Postum,Thank you for the comparison.  The only similarity I found between Postum & Pero are the ingredients. The conclusion I came to is processing & amounts of individual ingredients must hold the keys to the differences in texture & taste.  I am not a fan of the powdery Pero.
7085,B004K30HO2,Waste of money,"I tried these disposaKups several times, and each time the filter came loose at the top resulting in coffee and grounds everywhere.  The kup and lid are both made from flimsy plastic that softens at the brewing temperature.  The result is a loose fit at the top during brewing, distortion of kup at the bottom (because filter is forced down) and coffee and grounds everywhere.  The lids work one time with OEM Keurig kups (cleaned and refilled), but the second time they are loose and result in overflow.  An email to the company for a refund was not answered.  Do not buy these!"
783,B0018DQFPC,"My sons 9 & 11 loved making this, as easy enough to do by themselves. With adult supervision any age can do this neat project.","Really easy project for family fun anytime not just for Christmas. Just put icing between cookies and stack. Then ice outside and decorate. Great for all ages. Strawberry licorice rope looks like stuck together but just find end and unwind.<br /><br />* CAUTION UNDER 3** Small hard candy decorations swallowing hazard.<br /><br />Comes with everything you need except bowls an spoons.<br />contains :<br />cookie pieces<br />Large bag yellow colored icing ( East to mix with just fork, you add water slowly as to not get to thin)<br />small white icing bag (you add water slowly)<br />green color to add to small amount of white<br />3 clear decorator<br />4 plastic decorator tips ( can save to reuse)<br />small bead candy for decoration 9chokign hazard)<br />strawberry licorice rope<br />1 small tube of orange writing icing<br />Hard candy wreath decoration about 2"" diameter<br />Gummy Spongebob about 4"" tall<br />Gummy Patrick about 4"" tall<br /><br />Icing set up hard so when you go to eat  it has to be pried apart in pieces. Cookies do get a little softer in the middle.<br /><br />Make anytime of year. Leave off wreat and Patrick and cut out Spongebob's head so does not look like chirstmas."
410863,B000EQVAFY,"Sodium: 120mg, not 70mg as reported by Amazon","Just received my shipment. Tasty chips, but as my title says, they have 120mg of sodium which is almost double the amount listed by amazon on the product page."
31183,B007M83302,Gross!,"I just cannot understand the high praise these chips have received.  I ordered the variety pack and am very disappointed.  All flavors have a really weird taste to them, except for maybe the plain chips.  The salt and vinegar especially tasted gross!  I took one bite and had to throw the bag away.  Now I'm stuck with a bunch of chips that I'll never eat."
56637,B0012XBD7I,Disgusting,"These chips are nasty.  I thought someone had spilled a drink in the bag, no the chips were just soaked with grease.  Nasty!!"
55921,B003EX2ECM,Bad Ju Ju,You don't want to put this stuff on your food.  It is potentially dangerous.  They use enzymes from cow or pig blood to produce this product and therefore it could be dangerous if the meat is not cooked well-done to burnt.<br /><br />This stuff has been around for 6 or so years now and explains why some meats we've bought at the grocery store look the way (shape) they do.  God didn't produce these foods like that!<br /><br />Oui Vey
3845,B002979DP0,Delicious alternative to soda,"My review is of the Strawberry-Melon flavor only. I did not try the other flavors in the variety pack as I puchased mine individually.<br /><br />I don't usually drink these types of beverages, nor do I drink much soda. I generally dislike overly sweet, artificial ingredient laden stuff. Quite by chance I tried a Strawberry Melon FUZE slenderize beverage and really liked it.<br /><br />What I liked most was the pleasing flavor and the absence of sugar, although it does have sucralose as a sweetener (rather than aspartame). It was not overly sweetened and the blend of strawberry and melon flavor was for me perfectly balanced; I could clearly distinguish both flavors.  FUZE was really tasty, no strong aftertaste and no sugar ""heaviness"" in the mouth. It was honestly the first time I've had this type of beverage other than a Snapple Tea beverage that I would purchase again.<br /><br />I'm a little skeptical of the benefits of the micro-nutrients that are added to this beverage; L-Carnitine, Super Citrimax and Chromium. Perhaps it's a bit more marketing hype rather than beneficial. Nonetheless, I found this beverage to be refreshing, tasty and something I would buy again.<br /><br />It is a little bit pricey though. Compared to a 12-pack of store brand Diet Soda, which in my neck of the woods ia around $2.99 or a little over $.02/ounce, FUZE beverage is priced $24.99 for 15-18.5 ounce bottles, or a little over $.09/ounce. That makes it more than 4 times as expensive as the store brand diet sodas.<br /><br />In spite of the price, I would buy this again and would justify the price by considering this more of a treat rather than a water substitute.<br /><br />5 stars."
3478,B005K4Q1VI,Great cocoa !!,Super good price and the best k cup cocoa we have found.<br /><br />I am glad I found this for our family before the big cocoa season hits !<br /><br />love it
1212,B005O072PC,Now this is my kind of Potato with Steak,I love to order these type of cooked potatoes and they are so great with a steak...
